run,tag,step,value
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),10,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),20,2.25
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),30,2.2200000286102295
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),40,2.180000066757202
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),50,2.1500000953674316
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),60,2.119999885559082
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),70,2.0899999141693115
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),80,2.049999952316284
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),89,2.0199999809265137
layerwise/MobilenetV2-L1norm-gate/layer14,Params(M),99,1.9900000095367432
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,0,94.68000030517578
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,10,94.58000183105469
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,20,94.54000091552734
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,30,94.41000366210938
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,40,94.47000122070312
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,50,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,60,94.38999938964844
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,70,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,80,94.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,89,94.47000122070312
layerwise/MobilenetV2-L1norm-gate/layer15,ACC,99,94.30000305175781
